trial_id,config_id,seed,choice_ok,choice,premise_ok,premise_attr,premise_text,choice_raw,premise_raw
train_0111__q_at_oa_vs_p_at_oa,train_cfg_0111,427752352,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0111__q_at_oa_vs_p_at_oa,train_cfg_0111,3302068600,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0111__q_at_oa_vs_p_at_oa,train_cfg_0111,81324458,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0111__p_at_ob_vs_q_at_ob,train_cfg_0111,2777103289,True,B,True,T,THREAT REDUCTION,B. Threat reduction.,B. Threat reduction.
train_0111__p_at_ob_vs_q_at_ob,train_cfg_0111,4028382200,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0111__p_at_ob_vs_q_at_ob,train_cfg_0111,175356454,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0111__q_at_ob_vs_p_at_ob,train_cfg_0111,2985619766,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0111__q_at_ob_vs_p_at_ob,train_cfg_0111,3438451917,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0111__q_at_ob_vs_p_at_ob,train_cfg_0111,420686222,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0112__p_at_oa_vs_q_at_oa,train_cfg_0112,476468049,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0112__p_at_oa_vs_q_at_oa,train_cfg_0112,4171353526,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0112__p_at_oa_vs_q_at_oa,train_cfg_0112,1177528271,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0112__q_at_oa_vs_p_at_oa,train_cfg_0112,3805183363,True,B,True,A,AUDIT READINESS,<B>. Audit readiness.,<B>. Audit readiness.
train_0112__q_at_oa_vs_p_at_oa,train_cfg_0112,597889111,True,B,True,A,AUDIT READINESS,<B>. Audit readiness.,<B>. Audit readiness.
train_0112__q_at_oa_vs_p_at_oa,train_cfg_0112,1006308307,True,B,True,A,AUDIT READINESS,<B>. Audit readiness.,<B>. Audit readiness.
train_0112__p_at_ob_vs_q_at_ob,train_cfg_0112,4000541866,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0112__p_at_ob_vs_q_at_ob,train_cfg_0112,795487428,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0112__p_at_ob_vs_q_at_ob,train_cfg_0112,3867640621,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0112__q_at_ob_vs_p_at_ob,train_cfg_0112,67966828,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0112__q_at_ob_vs_p_at_ob,train_cfg_0112,854834546,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0112__q_at_ob_vs_p_at_ob,train_cfg_0112,2164645832,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0113__p_at_oa_vs_q_at_oa,train_cfg_0113,2002066141,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0113__p_at_oa_vs_q_at_oa,train_cfg_0113,619086145,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0113__p_at_oa_vs_q_at_oa,train_cfg_0113,1224247709,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0113__q_at_oa_vs_p_at_oa,train_cfg_0113,196368470,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0113__q_at_oa_vs_p_at_oa,train_cfg_0113,3451340945,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0113__q_at_oa_vs_p_at_oa,train_cfg_0113,2841298779,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0113__p_at_ob_vs_q_at_ob,train_cfg_0113,313666880,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0113__p_at_ob_vs_q_at_ob,train_cfg_0113,936328599,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0113__p_at_ob_vs_q_at_ob,train_cfg_0113,542865150,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0113__q_at_ob_vs_p_at_ob,train_cfg_0113,3515389616,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0113__q_at_ob_vs_p_at_ob,train_cfg_0113,4223664739,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0113__q_at_ob_vs_p_at_ob,train_cfg_0113,838174978,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0114__p_at_oa_vs_q_at_oa,train_cfg_0114,1002797217,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0114__p_at_oa_vs_q_at_oa,train_cfg_0114,132427862,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0114__p_at_oa_vs_q_at_oa,train_cfg_0114,3690891925,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0114__q_at_oa_vs_p_at_oa,train_cfg_0114,3956777709,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0114__q_at_oa_vs_p_at_oa,train_cfg_0114,973054500,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0114__q_at_oa_vs_p_at_oa,train_cfg_0114,3022740151,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0114__p_at_ob_vs_q_at_ob,train_cfg_0114,3789518987,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0114__p_at_ob_vs_q_at_ob,train_cfg_0114,3162830157,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0114__p_at_ob_vs_q_at_ob,train_cfg_0114,2404761833,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0114__q_at_ob_vs_p_at_ob,train_cfg_0114,1525033594,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0114__q_at_ob_vs_p_at_ob,train_cfg_0114,3833815553,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0114__q_at_ob_vs_p_at_ob,train_cfg_0114,4062367269,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0115__p_at_oa_vs_q_at_oa,train_cfg_0115,571230914,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0115__p_at_oa_vs_q_at_oa,train_cfg_0115,2921109865,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0115__p_at_oa_vs_q_at_oa,train_cfg_0115,928341124,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0115__q_at_oa_vs_p_at_oa,train_cfg_0115,3617982053,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0115__q_at_oa_vs_p_at_oa,train_cfg_0115,21333580,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0115__q_at_oa_vs_p_at_oa,train_cfg_0115,1182899616,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0115__p_at_ob_vs_q_at_ob,train_cfg_0115,3034373689,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0115__p_at_ob_vs_q_at_ob,train_cfg_0115,3618787712,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0115__p_at_ob_vs_q_at_ob,train_cfg_0115,238353176,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0115__q_at_ob_vs_p_at_ob,train_cfg_0115,1853643376,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0115__q_at_ob_vs_p_at_ob,train_cfg_0115,2676713072,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0115__q_at_ob_vs_p_at_ob,train_cfg_0115,761522777,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0116__p_at_oa_vs_q_at_oa,train_cfg_0116,3929734427,True,B,True,C,SERVICE CONTINUITY,B. Service continuity.,B. Service continuity.
train_0116__p_at_oa_vs_q_at_oa,train_cfg_0116,2277388597,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0116__p_at_oa_vs_q_at_oa,train_cfg_0116,962048109,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0116__q_at_oa_vs_p_at_oa,train_cfg_0116,4235735619,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0116__q_at_oa_vs_p_at_oa,train_cfg_0116,37553860,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0116__q_at_oa_vs_p_at_oa,train_cfg_0116,1812370691,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0116__p_at_ob_vs_q_at_ob,train_cfg_0116,4240487168,True,B,True,M,STAFF SUSTAINABILITY,B. Staff sustainability.,B. Staff sustainability.
train_0116__p_at_ob_vs_q_at_ob,train_cfg_0116,1940878885,True,B,True,M,STAFF SUSTAINABILITY,B. Staff sustainability.,B. Staff sustainability.
train_0116__p_at_ob_vs_q_at_ob,train_cfg_0116,3574454334,True,B,True,M,STAFF SUSTAINABILITY,B. Staff sustainability.,B. Staff sustainability.
train_0116__q_at_ob_vs_p_at_ob,train_cfg_0116,2293415396,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0116__q_at_ob_vs_p_at_ob,train_cfg_0116,177402939,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0116__q_at_ob_vs_p_at_ob,train_cfg_0116,2405126031,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0117__p_at_oa_vs_q_at_oa,train_cfg_0117,1520891749,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0117__p_at_oa_vs_q_at_oa,train_cfg_0117,2400388713,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0117__p_at_oa_vs_q_at_oa,train_cfg_0117,1509559139,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0117__q_at_oa_vs_p_at_oa,train_cfg_0117,3302484120,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0117__q_at_oa_vs_p_at_oa,train_cfg_0117,3504538993,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0117__q_at_oa_vs_p_at_oa,train_cfg_0117,485751414,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0117__p_at_ob_vs_q_at_ob,train_cfg_0117,1699073729,True,B,True,D,DEPLOYMENT SPEED,B. Deployment speed.,B. Deployment speed.
train_0117__p_at_ob_vs_q_at_ob,train_cfg_0117,4103203053,True,B,True,D,DEPLOYMENT SPEED,B. Deployment speed.,B. Deployment speed.
train_0117__p_at_ob_vs_q_at_ob,train_cfg_0117,2723663723,True,B,True,D,DEPLOYMENT SPEED,B. Deployment speed.,B. Deployment speed.
train_0117__q_at_ob_vs_p_at_ob,train_cfg_0117,1696321108,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0117__q_at_ob_vs_p_at_ob,train_cfg_0117,3915740465,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0117__q_at_ob_vs_p_at_ob,train_cfg_0117,1100164828,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0118__p_at_oa_vs_q_at_oa,train_cfg_0118,1803512193,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0118__p_at_oa_vs_q_at_oa,train_cfg_0118,2170113938,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0118__p_at_oa_vs_q_at_oa,train_cfg_0118,3053131908,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0118__q_at_oa_vs_p_at_oa,train_cfg_0118,1579769778,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0118__q_at_oa_vs_p_at_oa,train_cfg_0118,3784103394,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0118__q_at_oa_vs_p_at_oa,train_cfg_0118,549938654,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0118__p_at_ob_vs_q_at_ob,train_cfg_0118,1682884958,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0118__p_at_ob_vs_q_at_ob,train_cfg_0118,645474842,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0118__p_at_ob_vs_q_at_ob,train_cfg_0118,3645827993,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0118__q_at_ob_vs_p_at_ob,train_cfg_0118,4293053540,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0118__q_at_ob_vs_p_at_ob,train_cfg_0118,2889308068,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0118__q_at_ob_vs_p_at_ob,train_cfg_0118,2443853193,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0119__p_at_oa_vs_q_at_oa,train_cfg_0119,2887852878,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0119__p_at_oa_vs_q_at_oa,train_cfg_0119,1663323632,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0119__p_at_oa_vs_q_at_oa,train_cfg_0119,2342119730,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0119__q_at_oa_vs_p_at_oa,train_cfg_0119,917391366,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0119__q_at_oa_vs_p_at_oa,train_cfg_0119,3329729465,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0119__q_at_oa_vs_p_at_oa,train_cfg_0119,1469072147,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0119__p_at_ob_vs_q_at_ob,train_cfg_0119,1157814867,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0119__p_at_ob_vs_q_at_ob,train_cfg_0119,1593951435,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0119__p_at_ob_vs_q_at_ob,train_cfg_0119,4147353625,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0119__q_at_ob_vs_p_at_ob,train_cfg_0119,4017216577,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0119__q_at_ob_vs_p_at_ob,train_cfg_0119,91275768,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0119__q_at_ob_vs_p_at_ob,train_cfg_0119,95507990,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0120__p_at_oa_vs_q_at_oa,train_cfg_0120,759751939,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0120__p_at_oa_vs_q_at_oa,train_cfg_0120,181659863,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0120__p_at_oa_vs_q_at_oa,train_cfg_0120,2131827018,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0120__q_at_oa_vs_p_at_oa,train_cfg_0120,3586443192,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0120__q_at_oa_vs_p_at_oa,train_cfg_0120,4292638184,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0120__q_at_oa_vs_p_at_oa,train_cfg_0120,3089767211,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0120__p_at_ob_vs_q_at_ob,train_cfg_0120,680193286,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0120__p_at_ob_vs_q_at_ob,train_cfg_0120,3591455219,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0120__p_at_ob_vs_q_at_ob,train_cfg_0120,3560560416,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0120__q_at_ob_vs_p_at_ob,train_cfg_0120,730616997,True,B,True,A,AUDIT READINESS,<B>. Audit readiness.,<B>. Audit readiness.
train_0120__q_at_ob_vs_p_at_ob,train_cfg_0120,2362054228,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0120__q_at_ob_vs_p_at_ob,train_cfg_0120,2170737854,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0121__p_at_oa_vs_q_at_oa,train_cfg_0121,99298609,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0121__p_at_oa_vs_q_at_oa,train_cfg_0121,1068698279,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0121__p_at_oa_vs_q_at_oa,train_cfg_0121,3979704731,True,B,True,D,DEPLOYMENT SPEED,<B>. Deployment speed.,<B>. Deployment speed.
train_0121__q_at_oa_vs_p_at_oa,train_cfg_0121,1222256190,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0121__q_at_oa_vs_p_at_oa,train_cfg_0121,3727149269,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0121__q_at_oa_vs_p_at_oa,train_cfg_0121,1893284313,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0121__p_at_ob_vs_q_at_ob,train_cfg_0121,799448720,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0121__p_at_ob_vs_q_at_ob,train_cfg_0121,1072522217,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0121__p_at_ob_vs_q_at_ob,train_cfg_0121,4037368916,True,B,True,P,SYSTEM PORTABILITY,<B>. System portability.,<B>. System portability.
train_0121__q_at_ob_vs_p_at_ob,train_cfg_0121,400524992,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0121__q_at_ob_vs_p_at_ob,train_cfg_0121,620221321,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0121__q_at_ob_vs_p_at_ob,train_cfg_0121,2454546325,True,A,True,D,DEPLOYMENT SPEED,A. Deployment speed.,A. Deployment speed.
train_0122__p_at_oa_vs_q_at_oa,train_cfg_0122,4057959338,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0122__p_at_oa_vs_q_at_oa,train_cfg_0122,2779761482,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0122__p_at_oa_vs_q_at_oa,train_cfg_0122,1279493208,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0122__q_at_oa_vs_p_at_oa,train_cfg_0122,2782314886,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0122__q_at_oa_vs_p_at_oa,train_cfg_0122,192442277,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0122__q_at_oa_vs_p_at_oa,train_cfg_0122,215967491,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0122__p_at_ob_vs_q_at_ob,train_cfg_0122,2422586006,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0122__p_at_ob_vs_q_at_ob,train_cfg_0122,1724271793,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0122__p_at_ob_vs_q_at_ob,train_cfg_0122,435885918,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0122__q_at_ob_vs_p_at_ob,train_cfg_0122,654113761,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0122__q_at_ob_vs_p_at_ob,train_cfg_0122,3736816380,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0122__q_at_ob_vs_p_at_ob,train_cfg_0122,3848901634,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0123__p_at_oa_vs_q_at_oa,train_cfg_0123,3400194984,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0123__p_at_oa_vs_q_at_oa,train_cfg_0123,961093919,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0123__p_at_oa_vs_q_at_oa,train_cfg_0123,3437352587,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0123__q_at_oa_vs_p_at_oa,train_cfg_0123,2028929293,True,B,True,A,AUDIT READINESS,<B>. Audit readiness.,<B>. Audit readiness.
train_0123__q_at_oa_vs_p_at_oa,train_cfg_0123,2423624514,True,B,True,A,AUDIT READINESS,<B>. Audit readiness.,<B>. Audit readiness.
train_0123__q_at_oa_vs_p_at_oa,train_cfg_0123,478779005,True,B,True,A,AUDIT READINESS,<B>. Audit readiness.,<B>. Audit readiness.
train_0123__p_at_ob_vs_q_at_ob,train_cfg_0123,3946836518,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0123__p_at_ob_vs_q_at_ob,train_cfg_0123,1495634363,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0123__p_at_ob_vs_q_at_ob,train_cfg_0123,1427670734,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0123__q_at_ob_vs_p_at_ob,train_cfg_0123,3662546826,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0123__q_at_ob_vs_p_at_ob,train_cfg_0123,3797951726,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0123__q_at_ob_vs_p_at_ob,train_cfg_0123,2939046735,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0124__p_at_oa_vs_q_at_oa,train_cfg_0124,118753238,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0124__p_at_oa_vs_q_at_oa,train_cfg_0124,1620715970,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0124__p_at_oa_vs_q_at_oa,train_cfg_0124,2594557260,True,B,True,T,THREAT REDUCTION,<B>. Threat reduction.,<B>. Threat reduction.
train_0124__q_at_oa_vs_p_at_oa,train_cfg_0124,2011620297,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0124__q_at_oa_vs_p_at_oa,train_cfg_0124,2428692105,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0124__q_at_oa_vs_p_at_oa,train_cfg_0124,1781706243,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0124__p_at_ob_vs_q_at_ob,train_cfg_0124,2862580686,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0124__p_at_ob_vs_q_at_ob,train_cfg_0124,4227731963,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0124__p_at_ob_vs_q_at_ob,train_cfg_0124,1545383157,True,B,True,M,STAFF SUSTAINABILITY,<B>. Staff sustainability.,<B>. Staff sustainability.
train_0124__q_at_ob_vs_p_at_ob,train_cfg_0124,2372661524,True,A,True,M,STAFF SUSTAINABILITY,A. Staff sustainability.,A. Staff sustainability.
train_0124__q_at_ob_vs_p_at_ob,train_cfg_0124,455297983,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0124__q_at_ob_vs_p_at_ob,train_cfg_0124,508390046,True,A,True,T,THREAT REDUCTION,A. Threat reduction.,A. Threat reduction.
train_0125__p_at_oa_vs_q_at_oa,train_cfg_0125,2759147861,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0125__p_at_oa_vs_q_at_oa,train_cfg_0125,600542468,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0125__p_at_oa_vs_q_at_oa,train_cfg_0125,547441459,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0125__q_at_oa_vs_p_at_oa,train_cfg_0125,2251082524,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0125__q_at_oa_vs_p_at_oa,train_cfg_0125,2434557959,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0125__q_at_oa_vs_p_at_oa,train_cfg_0125,2569944729,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0125__p_at_ob_vs_q_at_ob,train_cfg_0125,3194769332,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0125__p_at_ob_vs_q_at_ob,train_cfg_0125,4101452653,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0125__p_at_ob_vs_q_at_ob,train_cfg_0125,1496550363,True,B,True,C,SERVICE CONTINUITY,<B>. Service continuity.,<B>. Service continuity.
train_0125__q_at_ob_vs_p_at_ob,train_cfg_0125,537050719,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0125__q_at_ob_vs_p_at_ob,train_cfg_0125,1682338634,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0125__q_at_ob_vs_p_at_ob,train_cfg_0125,3802467183,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0126__p_at_oa_vs_q_at_oa,train_cfg_0126,2773664517,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
train_0126__p_at_oa_vs_q_at_oa,train_cfg_0126,8620147,True,A,True,C,SERVICE CONTINUITY,A. Service continuity.,A. Service continuity.
